hierarchy level 1,hierarchy level 2,hierarchy level 3,hierarchy level 4,gene,area_xyl,area_glu,%  change in level 1 mass fraction after 12 h in glu compared to xyl,%  change in level 2 mass fraction after 12 h in glu compared to xyl,%  change in level 3 mass fraction after 12 h in glu compared to xyl,%  change in level 4 mass fraction after 12 h in glu compared to xyl
Sensing and signal transduction,Toxin/antitoxin system,Toxin/antitoxin system,phd:A0A0H3CF14,phd,0.000524308516845,0.000606309103521,10.1139137638574,-9.65849264007398,-9.65849264007398,+15.64
Sensing and signal transduction,Toxin/antitoxin system,Toxin/antitoxin system,relE-3:A0A0H3CDK7,relE-3,9.47980608759344E-05,9.47946856406816E-05,10.1139137638574,-9.65849264007398,-9.65849264007398,-0.00
Sensing and signal transduction,Toxin/antitoxin system,Toxin/antitoxin system,higA:A0A0H3CCG3,higA,0.001647826785704,0.000961811930878,10.1139137638574,-9.65849264007398,-9.65849264007398,-41.63
Sensing and signal transduction,Toxin/antitoxin system,Toxin/antitoxin system,parD-1:A0A0H3C849,parD-1,0.000853850284909,0.001271249665616,10.1139137638574,-9.65849264007398,-9.65849264007398,+48.88
Sensing and signal transduction,Toxin/antitoxin system,Toxin/antitoxin system,relE-1:A0A0H3C7Y2,relE-1,3.61966846196797E-05,2.96581699302757E-05,10.1139137638574,-9.65849264007398,-9.65849264007398,-18.06
Sensing and signal transduction,Toxin/antitoxin system,Toxin/antitoxin system,CCNA_00521:A0A0H3C712,CCNA_00521,0.001480938131144,0.000979294342786,10.1139137638574,-9.65849264007398,-9.65849264007398,-33.87
Sensing and signal transduction,Toxin/antitoxin system,Toxin/antitoxin system,parE-1:A0A0H3C6T0,parE-1,0.000311001194801,0.000527810719509,10.1139137638574,-9.65849264007398,-9.65849264007398,+69.71
Sensing and signal transduction,Signalling,Transcriptional regulator,cspC:D9HP82,cspC,0.300295752647323,0.266397622763933,10.1139137638574,10.1923638243876,3.2941886519692,-11.29
Sensing and signal transduction,Signalling,Transcriptional regulator,nrdR:B8H533,nrdR,0.005445696915899,0.008311005037553,10.1139137638574,10.1923638243876,3.2941886519692,+52.62
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03352:B8H462,CCNA_03352,0.026161178788396,0.023575849533488,10.1139137638574,10.1923638243876,3.2941886519692,-9.88
Sensing and signal transduction,Signalling,Transcriptional regulator,hrcA:B8GXP3,hrcA,0.011596772338594,0.02195898904689,10.1139137638574,10.1923638243876,3.2941886519692,+89.35
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03989:A0A0H3J4B5,CCNA_03989,0.051294013995468,0.057891978263703,10.1139137638574,10.1923638243876,3.2941886519692,+12.86
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03805:A0A0H3CG28,CCNA_03805,0.001752466194836,0.002184969383443,10.1139137638574,10.1923638243876,3.2941886519692,+24.68
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03688:A0A0H3CFN2,CCNA_03688,0.001937643651922,0.001642463523936,10.1139137638574,10.1923638243876,3.2941886519692,-15.23
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03215:A0A0H3CE95,CCNA_03215,0.00059479035385,0.000593154102454,10.1139137638574,10.1923638243876,3.2941886519692,-0.28
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03832:A0A0H3CE71,CCNA_03832,0.001054818066563,0.000837028240232,10.1139137638574,10.1923638243876,3.2941886519692,-20.65
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03141:A0A0H3CE17,CCNA_03141,0.000900175436827,0.000945636434049,10.1139137638574,10.1923638243876,3.2941886519692,+5.05
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02957:A0A0H3CDJ3,CCNA_02957,0.000248237231991,0.000269579357031,10.1139137638574,10.1923638243876,3.2941886519692,+8.60
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03434:A0A0H3CD95,CCNA_03434,0.000412784878422,0.000395163797784,10.1139137638574,10.1923638243876,3.2941886519692,-4.27
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03453:A0A0H3CD48,CCNA_03453,0.011441585911205,0.031711409718787,10.1139137638574,10.1923638243876,3.2941886519692,+177.16
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03281:A0A0H3CCW8,CCNA_03281,0.020535824244318,0.014904907009192,10.1139137638574,10.1923638243876,3.2941886519692,-27.42
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03252:A0A0H3CCU4,CCNA_03252,0.000578140302472,0.000585547995072,10.1139137638574,10.1923638243876,3.2941886519692,+1.28
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03296:A0A0H3CCR9,CCNA_03296,0.015687431281415,0.052617994661425,10.1139137638574,10.1923638243876,3.2941886519692,+235.41
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03811:A0A0H3CCL0,CCNA_03811,0.004336790201099,0.004896674955801,10.1139137638574,10.1923638243876,3.2941886519692,+12.91
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02611:A0A0H3CCK2,CCNA_02611,0.000846455520261,0.0007324871059,10.1139137638574,10.1923638243876,3.2941886519692,-13.46
Sensing and signal transduction,Signalling,Transcriptional regulator,xylR:A0A0H3CCI6,xylR,0.012445232467322,0.006307597060243,10.1139137638574,10.1923638243876,3.2941886519692,-49.32
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02595:A0A0H3CCI4,CCNA_02595,0.001008165521257,0.001726122949328,10.1139137638574,10.1923638243876,3.2941886519692,+71.21
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02589:A0A0H3CCI0,CCNA_02589,0.00225048321423,0.001130797202969,10.1139137638574,10.1923638243876,3.2941886519692,-49.75
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02447:A0A0H3CC43,CCNA_02447,0.09133645133922,0.14255427208902,10.1139137638574,10.1923638243876,3.2941886519692,+56.08
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03519:A0A0H3CBT0,CCNA_03519,0.003938079659882,0.008256510925911,10.1139137638574,10.1923638243876,3.2941886519692,+109.66
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03498:A0A0H3CBR3,CCNA_03498,0.000325550643104,0.000257842650512,10.1139137638574,10.1923638243876,3.2941886519692,-20.80
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02289:A0A0H3CBP9,CCNA_02289,0.000209204308747,0.000204649060877,10.1139137638574,10.1923638243876,3.2941886519692,-2.18
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03143:A0A0H3CBI6,CCNA_03143,0.004038553274866,0.002622492254086,10.1139137638574,10.1923638243876,3.2941886519692,-35.06
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02755:A0A0H3CBD7,CCNA_02755,0.002408128536626,0.001955366588909,10.1139137638574,10.1923638243876,3.2941886519692,-18.80
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02745:A0A0H3CBC7,CCNA_02745,0.000311326832742,0.000376816187098,10.1139137638574,10.1923638243876,3.2941886519692,+21.04
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03055:A0A0H3CBA1,CCNA_03055,0.000643636280998,0.000840925290554,10.1139137638574,10.1923638243876,3.2941886519692,+30.65
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_03272:A0A0H3CB79,CCNA_03272,0.002294332120841,0.001588645277222,10.1139137638574,10.1923638243876,3.2941886519692,-30.76
Sensing and signal transduction,Signalling,Transcriptional regulator,cspA:A0A0H3CB60,cspA,0.003048094971195,0.00221422698849,10.1139137638574,10.1923638243876,3.2941886519692,-27.36
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02981:A0A0H3CB46,CCNA_02981,0.0001242676522,0.000154903006617,10.1139137638574,10.1923638243876,3.2941886519692,+24.65
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02904:A0A0H3CAZ4,CCNA_02904,0.002224750053927,0.001756879290582,10.1139137638574,10.1923638243876,3.2941886519692,-21.03
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02587:A0A0H3CAX2,CCNA_02587,0.003661087611997,0.00475477837724,10.1139137638574,10.1923638243876,3.2941886519692,+29.87
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02822:A0A0H3CAT0,CCNA_02822,0.00123341289158,0.00094582090486,10.1139137638574,10.1923638243876,3.2941886519692,-23.32
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02744:A0A0H3CAL5,CCNA_02744,0.001016804014534,0.001007665746325,10.1139137638574,10.1923638243876,3.2941886519692,-0.90
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02708:A0A0H3CAI9,CCNA_02708,0.000502558679592,0.000382611828465,10.1139137638574,10.1923638243876,3.2941886519692,-23.87
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02691:A0A0H3CAH4,CCNA_02691,0.004918275486997,0.00200246553092,10.1139137638574,10.1923638243876,3.2941886519692,-59.29
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02401:A0A0H3CAD0,CCNA_02401,0.003884603974364,0.001933265506607,10.1139137638574,10.1923638243876,3.2941886519692,-50.23
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02367:A0A0H3CA99,CCNA_02367,0.001610547889694,0.001797311907365,10.1139137638574,10.1923638243876,3.2941886519692,+11.60
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01699:A0A0H3CA26,CCNA_01699,0.000239609418019,0.00020370854334,10.1139137638574,10.1923638243876,3.2941886519692,-14.98
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02287:A0A0H3CA16,CCNA_02287,0.003192454112177,0.001403270072043,10.1139137638574,10.1923638243876,3.2941886519692,-56.04
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02157:A0A0H3C9Z6,CCNA_02157,0.000543109710185,0.000561588013836,10.1139137638574,10.1923638243876,3.2941886519692,+3.40
Sensing and signal transduction,Signalling,Transcriptional regulator,vanR:A0A0H3C9V9,vanR,0.00185033650441,0.001516673817497,10.1139137638574,10.1923638243876,3.2941886519692,-18.03
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02132:A0A0H3C9V7,CCNA_02132,0.004452786317696,0.005081248732272,10.1139137638574,10.1923638243876,3.2941886519692,+14.11
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02225:A0A0H3C9V6,CCNA_02225,0.001231892462529,0.000916338819318,10.1139137638574,10.1923638243876,3.2941886519692,-25.62
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02415:A0A0H3C9Q5,CCNA_02415,0.010300400456917,0.010166387257348,10.1139137638574,10.1923638243876,3.2941886519692,-1.30
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02161:A0A0H3C9Q1,CCNA_02161,0.003828472203811,0.002522387321831,10.1139137638574,10.1923638243876,3.2941886519692,-34.12
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02649:A0A0H3C9L4,CCNA_02649,0.000713438011181,0.000611581090414,10.1139137638574,10.1923638243876,3.2941886519692,-14.28
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02474:A0A0H3C962,CCNA_02474,0.001911389568395,0.001369259596978,10.1139137638574,10.1923638243876,3.2941886519692,-28.36
Sensing and signal transduction,Signalling,Transcriptional regulator,iolR:A0A0H3C954,iolR,0.001367978243122,0.001213743252245,10.1139137638574,10.1923638243876,3.2941886519692,-11.27
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01248:A0A0H3C8Z6,CCNA_01248,0.002060954759085,0.000836446828129,10.1139137638574,10.1923638243876,3.2941886519692,-59.41
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01840:A0A0H3C8X6,CCNA_01840,0.002368640281701,0.001952662638378,10.1139137638574,10.1923638243876,3.2941886519692,-17.56
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_02073:A0A0H3C8W9,CCNA_02073,0.000745397416273,0.000600198331673,10.1139137638574,10.1923638243876,3.2941886519692,-19.48
Sensing and signal transduction,Signalling,Transcriptional regulator,glnB:A0A0H3C8U4,glnB,0.010034473389114,0.005623264216569,10.1139137638574,10.1923638243876,3.2941886519692,-43.96
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01864:A0A0H3C8D2,CCNA_01864,0.000969729668467,0.000912923161839,10.1139137638574,10.1923638243876,3.2941886519692,-5.86
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01541:A0A0H3C8B0,CCNA_01541,0.00087355373349,0.000890363157908,10.1139137638574,10.1923638243876,3.2941886519692,+1.92
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01434:A0A0H3C832,CCNA_01434,0.000658822642586,0.000473791418361,10.1139137638574,10.1923638243876,3.2941886519692,-28.09
Sensing and signal transduction,Signalling,Transcriptional regulator,glnK:A0A0H3C7U8,glnK,0.00880895502609,0.00426809549459,10.1139137638574,10.1923638243876,3.2941886519692,-51.55
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01942:A0A0H3C7T4,CCNA_01942,0.00192315431131,0.002587247573575,10.1139137638574,10.1923638243876,3.2941886519692,+34.53
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01556:A0A0H3C7Q7,CCNA_01556,0.017287040465242,0.010468528518851,10.1139137638574,10.1923638243876,3.2941886519692,-39.44
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01902:A0A0H3C7P4,CCNA_01902,0.000512489387698,0.000399993698273,10.1139137638574,10.1923638243876,3.2941886519692,-21.95
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01858:A0A0H3C7L0,CCNA_01858,0.004554673066592,0.002628303340987,10.1139137638574,10.1923638243876,3.2941886519692,-42.29
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00690:A0A0H3C7K7,CCNA_00690,0.03703958106475,0.02015033535006,10.1139137638574,10.1923638243876,3.2941886519692,-45.60
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01195:A0A0H3C7J3,CCNA_01195,0.002702171527808,0.001510211014812,10.1139137638574,10.1923638243876,3.2941886519692,-44.11
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01418:A0A0H3C7B0,CCNA_01418,0.013103077318843,0.007200514679203,10.1139137638574,10.1923638243876,3.2941886519692,-45.05
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01174:A0A0H3C7A7,CCNA_01174,0.008113508816578,0.013821779658451,10.1139137638574,10.1923638243876,3.2941886519692,+70.36
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01058:A0A0H3C777,CCNA_01058,0.000727364690107,0.000613513055693,10.1139137638574,10.1923638243876,3.2941886519692,-15.65
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01033:A0A0H3C762,CCNA_01033,0.002149516519205,0.000789399979669,10.1139137638574,10.1923638243876,3.2941886519692,-63.28
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01013:A0A0H3C748,CCNA_01013,0.001306052159954,0.00097077075787,10.1139137638574,10.1923638243876,3.2941886519692,-25.67
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01362:A0A0H3C740,CCNA_01362,0.000894216032416,0.001322509302816,10.1139137638574,10.1923638243876,3.2941886519692,+47.90
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01235:A0A0H3C6V4,CCNA_01235,0.000602329281414,0.000433361075962,10.1139137638574,10.1923638243876,3.2941886519692,-28.05
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00962:A0A0H3C6T1,CCNA_00962,0.00051032180537,0.000583331938224,10.1139137638574,10.1923638243876,3.2941886519692,+14.31
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01188:A0A0H3C6Q0,CCNA_01188,0.001776403619553,0.001100650767167,10.1139137638574,10.1923638243876,3.2941886519692,-38.04
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01478:A0A0H3C6P7,CCNA_01478,0.001108735864536,0.00071674738734,10.1139137638574,10.1923638243876,3.2941886519692,-35.35
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00852:A0A0H3C6G9,CCNA_00852,0.002429111415987,0.001502898333289,10.1139137638574,10.1923638243876,3.2941886519692,-38.13
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00847:A0A0H3C6G2,CCNA_00847,0.000756764554726,0.000669604270424,10.1139137638574,10.1923638243876,3.2941886519692,-11.52
Sensing and signal transduction,Signalling,Transcriptional regulator,chrR:A0A0H3C6C8,chrR,0.000960804754232,0.000901831940286,10.1139137638574,10.1923638243876,3.2941886519692,-6.14
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01351:A0A0H3C6A7,CCNA_01351,0.01803304097976,0.030265032940636,10.1139137638574,10.1923638243876,3.2941886519692,+67.83
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00998:A0A0H3C684,CCNA_00998,0.063327739824785,0.035160727478869,10.1139137638574,10.1923638243876,3.2941886519692,-44.48
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00750:A0A0H3C670,CCNA_00750,0.00536191773391,0.003939804941169,10.1139137638574,10.1923638243876,3.2941886519692,-26.52
Sensing and signal transduction,Signalling,Transcriptional regulator,glnC:A0A0H3C637,glnC,0.003352154694994,0.006544542698606,10.1139137638574,10.1923638243876,3.2941886519692,+95.23
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00676:A0A0H3C609,CCNA_00676,0.000341112438242,0.000257561668796,10.1139137638574,10.1923638243876,3.2941886519692,-24.49
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00924:A0A0H3C5Y3,CCNA_00924,0.000423709295379,0.000371350247203,10.1139137638574,10.1923638243876,3.2941886519692,-12.36
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00454:A0A0H3C5X5,CCNA_00454,0.000816738902307,0.000847603382631,10.1139137638574,10.1923638243876,3.2941886519692,+3.78
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00824:A0A0H3C5M5,CCNA_00824,0.002659716739756,0.002246843789322,10.1139137638574,10.1923638243876,3.2941886519692,-15.52
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00770:A0A0H3C5I9,CCNA_00770,0.001044456884459,0.000569937590742,10.1139137638574,10.1923638243876,3.2941886519692,-45.43
Sensing and signal transduction,Signalling,Transcriptional regulator,hprK:A0A0H3C5G7,hprK,0.000590298735008,0.000992434738346,10.1139137638574,10.1923638243876,3.2941886519692,+68.12
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00432:A0A0H3C5E2,CCNA_00432,0.000215399147099,0.000296353897864,10.1139137638574,10.1923638243876,3.2941886519692,+37.58
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_01020:A0A0H3C5A4,CCNA_01020,0.000716278994957,0.000475535136406,10.1139137638574,10.1923638243876,3.2941886519692,-33.61
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00131:A0A0H3C5A0,CCNA_00131,0.007827953092572,0.026111023219716,10.1139137638574,10.1923638243876,3.2941886519692,+233.56
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00982:A0A0H3C569,CCNA_00982,0.021576194067412,0.02124675929599,10.1139137638574,10.1923638243876,3.2941886519692,-1.53
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00609:A0A0H3C549,CCNA_00609,0.002928568245961,0.002428522955666,10.1139137638574,10.1923638243876,3.2941886519692,-17.07
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00337:A0A0H3C524,CCNA_00337,0.00206231143121,0.00120680046233,10.1139137638574,10.1923638243876,3.2941886519692,-41.48
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00928:A0A0H3C4Y8,CCNA_00928,0.000490710465128,0.000681970531146,10.1139137638574,10.1923638243876,3.2941886519692,+38.98
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00769:A0A0H3C4K4,CCNA_00769,0.025437706096707,0.016414668668323,10.1139137638574,10.1923638243876,3.2941886519692,-35.47
Sensing and signal transduction,Signalling,Transcriptional regulator,CCNA_00400:A0A0H3C4H6,CCNA_00400,7.45670354234379E-05,0.000122322230979,10.1139137638574,10.1923638243876,3.2941886519692,+64.04
